Date,LKOH,ROSN
2022-03-31,5680.0,437.5
2022-04-01,5601.0,450.0
2022-04-04,5557.0,443.9
2022-04-05,5314.0,419.0
2022-04-06,5266.0,405.0
2022-04-07,5280.0,408.5
2022-04-08,5226.5,403.05
2022-04-11,5190.0,414.0
2022-04-12,5145.0,412.1
2022-04-13,5106.0,406.05
2022-04-14,4879.5,391.0
2022-04-15,4893.0,390.5
2022-04-18,4549.0,384.85
2022-04-19,4485.0,385.0
2022-04-20,4310.0,391.0
2022-04-21,3974.0,388.0
2022-04-22,3828.0,397.35
2022-04-25,3931.0,388.5
2022-04-26,4292.0,391.0
2022-04-27,4550.0,397.95
2022-04-28,4381.0,400.0
2022-04-29,4699.5,409.0
2022-05-04,4552.0,396.2
2022-05-05,4675.0,397.0
2022-05-06,4635.5,392.3
2022-05-11,4600.0,391.55
2022-05-12,4362.5,375.0
2022-05-13,4380.0,374.95
2022-05-16,4523.5,378.8
2022-05-17,4500.0,394.7
2022-05-18,4483.5,404.0
2022-05-19,4415.5,399.6
2022-05-20,4279.0,384.25
2022-05-23,4050.0,367.05
2022-05-24,3942.0,359.2
2022-05-25,4148.0,378.0
2022-05-26,4263.0,391.7
2022-05-27,4290.0,401.5
2022-05-30,4220.0,385.1
2022-05-31,4061.5,377.0
2022-06-01,4074.0,375.95
2022-06-02,4035.0,368.75
2022-06-03,3980.5,365.45
2022-06-06,3940.0,368.8
2022-06-07,3959.5,366.55
2022-06-08,3945.5,372.85
2022-06-09,3876.0,373.25
2022-06-10,3898.0,369.5
2022-06-14,3891.5,371.6
2022-06-15,4115.0,375.65
2022-06-16,4261.5,383.0
2022-06-17,4182.0,384.45
2022-06-20,4209.5,389.8
2022-06-21,4045.0,381.3
2022-06-22,4139.0,377.6
2022-06-23,4150.0,378.4
2022-06-24,4100.0,377.0
2022-06-27,4100.0,376.65
2022-06-28,3989.5,381.85
2022-06-29,4015.0,384.2
2022-06-30,3905.0,362.25
2022-07-01,3944.0,375.15
2022-07-04,3949.5,371.6
2022-07-05,4015.0,371.5
2022-07-06,3962.0,369.65
2022-07-07,3956.0,364.95
2022-07-08,3911.0,351.2
2022-07-11,3848.5,343.8
2022-07-12,3752.0,333.5
2022-07-13,3645.5,321.0
2022-07-14,3608.0,315.45
2022-07-15,3709.0,330.5
2022-07-18,3645.0,326.0
2022-07-19,3600.0,320.75
2022-07-20,3580.0,330.0
2022-07-21,3539.5,328.2
2022-07-22,3688.0,340.0
2022-07-25,3669.0,336.6
2022-07-26,3825.0,347.0
2022-07-27,3847.5,348.7
2022-07-28,3831.0,344.3
2022-07-29,3877.0,353.0
2022-08-01,3931.0,348.0
2022-08-02,3823.0,335.8
2022-08-03,3799.0,330.25
2022-08-04,3720.0,324.6
2022-08-05,3679.5,322.7
2022-08-08,3720.0,327.35
2022-08-09,3895.0,339.65
2022-08-10,3890.0,339.5
2022-08-11,3925.0,333.0
2022-08-12,3940.5,336.2
2022-08-15,3959.0,335.9
2022-08-16,4018.0,348.0
2022-08-17,3907.0,344.1
2022-08-18,3920.0,346.4
2022-08-19,3972.0,344.8
2022-08-22,4017.0,349.6
2022-08-23,4098.0,356.0
2022-08-24,4117.0,358.2
2022-08-25,4055.0,355.6
2022-08-26,4115.0,361.5
2022-08-29,4186.0,367.3
2022-08-30,4140.0,361.3
2022-08-31,4270.0,368.0
2022-09-01,4722.0,373.5
2022-09-02,4595.0,385.1
2022-09-05,4658.0,385.1
2022-09-06,4545.0,375.7
2022-09-07,4420.0,375.95
2022-09-08,4410.0,374.4
2022-09-09,4470.0,378.0
2022-09-12,4560.0,379.4
2022-09-13,4542.5,373.4
2022-09-14,4472.0,375.75
2022-09-15,4530.0,367.3
2022-09-16,4519.0,359.05
2022-09-19,4496.0,358.25
2022-09-20,4055.0,330.9
2022-09-21,3955.0,312.55
2022-09-22,4011.0,315.5
2022-09-23,3948.5,296.7
2022-09-26,3708.0,257.9
2022-09-27,3865.0,266.95
2022-09-28,3907.5,263.0
2022-09-29,3882.5,256.05
2022-09-30,3965.0,264.05
2022-10-03,4077.0,287.9
2022-10-04,4094.0,283.75
2022-10-05,4102.5,283.0
2022-10-06,4041.0,286.8
2022-10-07,3875.0,269.0
2022-10-10,4035.0,277.85
2022-10-11,4170.0,287.3
2022-10-12,4149.0,292.0
2022-10-13,4185.5,298.8
2022-10-14,4139.0,299.55
2022-10-17,4212.5,313.45
2022-10-18,4240.0,305.45
2022-10-19,4204.5,307.95
2022-10-20,4380.5,310.85
2022-10-21,4433.0,311.3
2022-10-24,4439.5,313.6
2022-10-25,4569.5,332.4
2022-10-26,4613.5,340.65
2022-10-27,4724.0,343.85
2022-10-28,4700.5,341.8
2022-10-31,4695.5,333.9
2022-11-01,4700.0,332.35
2022-11-02,4670.0,333.7
2022-11-03,4687.0,335.0
2022-11-07,4723.5,356.7
2022-11-08,4697.5,351.95
2022-11-09,4632.0,348.6
2022-11-10,4681.0,358.25
2022-11-11,4670.0,356.95
2022-11-14,4658.5,350.85
2022-11-15,4565.0,338.4
2022-11-16,4661.5,342.5
2022-11-17,4621.0,336.95
2022-11-18,4623.0,336.9
2022-11-21,4605.5,331.85
2022-11-22,4618.0,334.95
2022-11-23,4679.0,337.95
2022-11-24,4664.0,334.75
2022-11-25,4669.0,335.9
2022-11-28,4624.0,333.2
2022-11-29,4602.0,335.9
2022-11-30,4614.5,336.25
2022-12-01,4599.5,335.9
2022-12-02,4577.5,335.0
2022-12-05,4619.0,340.45
2022-12-06,4603.5,336.0
2022-12-07,4592.5,335.1
2022-12-08,4578.0,333.7
2022-12-09,4583.0,336.15
2022-12-12,4583.5,335.2
2022-12-13,4577.5,337.4
2022-12-14,4590.5,333.5
2022-12-15,4521.0,328.0
2022-12-16,4580.0,330.9
2022-12-19,4625.0,333.0
2022-12-20,4076.0,344.15
2022-12-21,4040.5,345.2
2022-12-22,4027.5,344.7
2022-12-23,4010.5,343.3
2022-12-26,4010.0,352.4
2022-12-27,4028.5,355.45
2022-12-28,4015.5,355.1
2022-12-29,4022.0,359.6
2022-12-30,4069.5,365.4
